EFO ID,Ensembl gene ID,Gene symbol,Disease name
MONDO_0013011,ENSG00000159251,ACTC1,atrial septal defect 5
MONDO_0013014,ENSG00000157766,ACAN,"spondyloepimetaphyseal dysplasia, aggrecan type"
MONDO_0013015,ENSG00000105711,SCN1B,Brugada syndrome 5
MONDO_0013016,ENSG00000149781,FERMT3,leukocyte adhesion deficiency 3
MONDO_0013021,ENSG00000136689,IL1RN,sterile multifocal osteomyelitis with periostitis and pustulosis
MONDO_0013025,ENSG00000055208,TAB2,chromosome 6q24-q25 deletion syndrome
MONDO_0013028,ENSG00000116748,AMPD1,adenosine monophosphate deaminase deficiency
MONDO_0013028,ENSG00000133805,AMPD3,adenosine monophosphate deaminase deficiency
MONDO_0013030,ENSG00000046604,DSG2,dilated cardiomyopathy 1BB
MONDO_0013034,ENSG00000096696,DSP,keratosis palmoplantaris striata 2
MONDO_0013038,ENSG00000121879,PIK3CA,CLOVES syndrome
MONDO_0013040,ENSG00000117335,CD46,atypical hemolytic-uremic syndrome with MCP/CD46 anomaly
MONDO_0013041,ENSG00000205403,CFI,atypical hemolytic-uremic syndrome with I factor anomaly
MONDO_0013042,ENSG00000243649,CFB,atypical hemolytic-uremic syndrome with B factor anomaly
MONDO_0013043,ENSG00000125730,C3,atypical hemolytic-uremic syndrome with C3 anomaly
MONDO_0013044,ENSG00000178726,THBD,atypical hemolytic-uremic syndrome with thrombomodulin anomaly
MONDO_0013046,ENSG00000108515,ENO3,glycogen storage disease due to muscle beta-enolase deficiency
MONDO_0013047,ENSG00000134333,LDHA,glycogen storage disease due to lactate dehydrogenase M-subunit deficiency
MONDO_0013049,ENSG00000179085,DPM3,DPM3-congenital disorder of glycosylation
MONDO_0013050,ENSG00000140718,FTO,"lethal polymalformative syndrome, Boissel type"
MONDO_0013051,ENSG00000183010,PYCR1,autosomal recessive cutis laxa type 2B
MONDO_0013056,ENSG00000115840,SLC25A12,"developmental and epileptic encephalopathy, 39"
MONDO_0013058,ENSG00000026297,RNASET2,cystic leukoencephalopathy without megalencephaly
MONDO_0013058,ENSG00000131495,NDUFA2,cystic leukoencephalopathy without megalencephaly
MONDO_0013060,ENSG00000184381,PLA2G6,autosomal recessive Parkinson disease 14
MONDO_0013061,ENSG00000151929,BAG3,myofibrillar myopathy 6
MONDO_0013062,ENSG00000101400,SNTA1,long QT syndrome 12
MONDO_0013065,ENSG00000136931,NR5A1,premature ovarian failure 7
MONDO_0013066,ENSG00000136931,NR5A1,"46,XY sex reversal 3"
MONDO_0013067,ENSG00000186790,FOXE3,cataract 34 multiple types
MONDO_0013069,ENSG00000171202,TMEM126A,"autosomal recessive optic atrophy, OPA7 type"
MONDO_0013070,ENSG00000175294,CATSPER1,spermatogenic failure 7
MONDO_0013071,ENSG00000131018,SYNE1,"Emery-Dreifuss muscular dystrophy 4, autosomal dominant"
MONDO_0013074,ENSG00000077782,FGFR1,encephalocraniocutaneous lipomatosis
MONDO_0013081,ENSG00000113263,ITK,lymphoproliferative syndrome 1
MONDO_0013083,ENSG00000171094,ALK,"neuroblastoma, susceptibility to, 3"
MONDO_0013087,ENSG00000111319,SCNN1A,bronchiectasis with or without elevated sweat chloride 2
MONDO_0013092,ENSG00000171862,PTEN,glioma susceptibility 2
MONDO_0013093,ENSG00000139618,BRCA2,glioma susceptibility 3
MONDO_0013099,ENSG00000175325,PROP1,"combined pituitary hormone deficiencies, genetic form"
MONDO_0013100,ENSG00000140836,ZFHX3,"atrial fibrillation, familial, 8"
MONDO_0013110,ENSG00000110195,FOLR1,neurodegenerative syndrome due to cerebral folate transport deficiency
MONDO_0013111,ENSG00000100416,TRMU,acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins
MONDO_0013112,ENSG00000166828,SCNN1G,bronchiectasis with or without elevated sweat chloride 3
MONDO_0013115,ENSG00000132669,RIN2,RIN2 syndrome
MONDO_0013116,ENSG00000127554,GFER,congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome
MONDO_0013117,ENSG00000048392,RRM2B,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5"
MONDO_0013118,ENSG00000020922,MRE11,Nijmegen breakage syndrome-like disorder
MONDO_0013118,ENSG00000113522,RAD50,Nijmegen breakage syndrome-like disorder
MONDO_0013125,ENSG00000121879,PIK3CA,CLAPO syndrome
MONDO_0013127,ENSG00000168014,C2CD3,asphyxiating thoracic dystrophy 3
MONDO_0013127,ENSG00000187240,DYNC2H1,asphyxiating thoracic dystrophy 3
MONDO_0013128,ENSG00000143839,REN,familial juvenile hyperuricemic nephropathy type 2
MONDO_0013130,ENSG00000156466,GDF6,isolated microphthalmia 4
MONDO_0013131,ENSG00000118762,PKD2,polycystic kidney disease 2
MONDO_0013136,ENSG00000134762,DSC3,hereditary hypotrichosis with recurrent skin vesicles
MONDO_0013137,ENSG00000112619,PRPH2,"choroidal dystrophy, central areolar 2"
MONDO_0013139,ENSG00000162676,GFI1,"neutropenia, severe congenital, 2, autosomal dominant"
MONDO_0013143,ENSG00000113905,HRG,hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
MONDO_0013144,ENSG00000117601,SERPINC1,hereditary antithrombin deficiency
MONDO_0013147,ENSG00000162614,NEXN,dilated cardiomyopathy 1CC
MONDO_0013150,ENSG00000142319,SLC6A3,"parkinsonism-dystonia, infantile"
MONDO_0013154,ENSG00000009830,POMT2,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A2"
MONDO_0013155,ENSG00000085998,POMGNT1,"muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3"
MONDO_0013156,ENSG00000106692,FKTN,"muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B4"
MONDO_0013157,ENSG00000181027,FKRP,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A5"
MONDO_0013158,ENSG00000133424,LARGE1,"muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6"
MONDO_0013159,ENSG00000130714,POMT1,"muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B1"
MONDO_0013160,ENSG00000009830,POMT2,"muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2"
MONDO_0013160,ENSG00000085998,POMGNT1,"muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2"
MONDO_0013160,ENSG00000133424,LARGE1,"muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2"
MONDO_0013161,ENSG00000085998,POMGNT1,autosomal recessive limb-girdle muscular dystrophy type 2O
MONDO_0013162,ENSG00000009830,POMT2,autosomal recessive limb-girdle muscular dystrophy type 2N
MONDO_0013164,ENSG00000100024,UPB1,beta-ureidopropionase deficiency
MONDO_0013165,ENSG00000076685,NT5C2,hereditary spastic paraplegia 45
MONDO_0013166,ENSG00000183044,ABAT,GABA aminotransaminase deficiency
MONDO_0013168,ENSG00000203867,RBM20,dilated cardiomyopathy 1DD
MONDO_0013170,ENSG00000090006,LTBP4,"cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
MONDO_0013171,ENSG00000198805,PNP,purine nucleoside phosphorylase deficiency
MONDO_0013172,ENSG00000183785,TUBA8,polymicrogyria with optic nerve hypoplasia
MONDO_0013173,ENSG00000167632,TRAPPC9,"intellectual disability, autosomal recessive 13"
MONDO_0013175,ENSG00000167995,BEST1,retinitis pigmentosa 50
MONDO_0013176,ENSG00000140470,ADAMTS17,"Weill-Marchesani 4 syndrome, recessive"
MONDO_0013177,ENSG00000135424,ITGA7,congenital muscular dystrophy due to integrin alpha-7 deficiency
MONDO_0013178,ENSG00000160789,LMNA,congenital muscular dystrophy due to LMNA mutation
MONDO_0013179,ENSG00000198835,GJC2,hereditary spastic paraplegia 44
MONDO_0013184,ENSG00000119888,EPCAM,congenital diarrhea 5 with tufting enteropathy
MONDO_0013184,ENSG00000284395,PERCC1,congenital diarrhea 5 with tufting enteropathy
MONDO_0013186,ENSG00000213281,NRAS,Noonan syndrome 6
MONDO_0013187,ENSG00000124491,F13A1,"factor XIII, A subunit, deficiency of"
MONDO_0013191,ENSG00000203485,INF2,focal segmental glomerulosclerosis 5
MONDO_0013195,ENSG00000114854,TNNC1,hypertrophic cardiomyopathy 13
MONDO_0013196,ENSG00000119888,EPCAM,Lynch syndrome 8
MONDO_0013197,ENSG00000197616,MYH6,hypertrophic cardiomyopathy 14
MONDO_0013198,ENSG00000197616,MYH6,dilated cardiomyopathy 1EE
MONDO_0013200,ENSG00000035403,VCL,hypertrophic cardiomyopathy 15
MONDO_0013203,ENSG00000152601,MBNL1,"corneal dystrophy, Fuchs endothelial, 3"
MONDO_0013203,ENSG00000196628,TCF4,"corneal dystrophy, Fuchs endothelial, 3"
MONDO_0013204,ENSG00000088836,SLC4A11,"corneal dystrophy, Fuchs endothelial, 4"
MONDO_0013211,ENSG00000129991,TNNI3,dilated cardiomyopathy 1FF
MONDO_0013212,ENSG00000090861,AARS1,Charcot-Marie-Tooth disease axonal type 2N
MONDO_0013214,ENSG00000125255,SLC10A2,"bile acid malabsorption, primary, 1"
MONDO_0013219,ENSG00000197594,ENPP1,"hypophosphatemic rickets, autosomal recessive, 2"
MONDO_0013220,ENSG00000105697,HAMP,hemochromatosis type 2B
MONDO_0013222,ENSG00000171714,ANO5,Miyoshi muscular dystrophy 3
MONDO_0013223,ENSG00000217930,PAM16,"autosomal recessive spondylometaphyseal dysplasia, Megarbane type"
MONDO_0013224,ENSG00000127616,SMARCA4,rhabdoid tumor predisposition syndrome 2
MONDO_0013225,ENSG00000177469,CAVIN1,congenital generalized lipodystrophy type 4
MONDO_0013226,ENSG00000128944,KNSTRN,combined immunodeficiency with faciooculoskeletal anomalies
MONDO_0013226,ENSG00000171608,PIK3CD,combined immunodeficiency with faciooculoskeletal anomalies
MONDO_0013227,ENSG00000106366,SERPINE1,congenital plasminogen activator inhibitor type 1 deficiency
MONDO_0013228,ENSG00000109705,NKX3-2,spondylo-megaepiphyseal-metaphyseal dysplasia
MONDO_0013240,ENSG00000254647,INS,maturity-onset diabetes of the young type 10
MONDO_0013245,ENSG00000078747,ITCH,syndromic multisystem autoimmune disease due to ITCH deficiency
MONDO_0013247,ENSG00000131183,SLC34A1,Fanconi renotubular syndrome 2
MONDO_0013251,ENSG00000116031,CD207,Birbeck granule deficiency
MONDO_0013252,ENSG00000013573,DDX11,Warsaw breakage syndrome
MONDO_0013254,ENSG00000039650,PNKP,"microcephaly, seizures, and developmental delay"
MONDO_0013266,ENSG00000081189,MEF2C,"intellectual disability, autosomal dominant 20"
MONDO_0013268,ENSG00000052850,ALX4,frontonasal dysplasia with alopecia and genital anomaly
MONDO_0013271,ENSG00000180318,ALX1,frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome
MONDO_0013275,ENSG00000105220,GPI,hemolytic anemia due to glucophosphate isomerase deficiency
MONDO_0013278,ENSG00000198835,GJC2,lymphatic malformation 3
MONDO_0013279,ENSG00000120457,KCNJ5,long QT syndrome 13
MONDO_0013281,ENSG00000103051,COG4,COG4-congenital disorder of glycosylation
MONDO_0013282,ENSG00000197249,SERPINA1,alpha 1-antitrypsin deficiency
MONDO_0013284,ENSG00000159958,TNFRSF13C,"immunodeficiency, common variable, 4"
MONDO_0013286,ENSG00000110651,CD81,"immunodeficiency, common variable, 6"
MONDO_0013291,ENSG00000163754,GYG1,glycogen storage disease XV
MONDO_0013301,ENSG00000137869,CYP19A1,aromatase deficiency
MONDO_0013302,ENSG00000164953,TMEM67,nephronophthisis 11
MONDO_0013304,ENSG00000110799,VWF,von Willebrand disease 2
MONDO_0013306,ENSG00000130921,MTRFR,combined oxidative phosphorylation defect type 7
MONDO_0013308,ENSG00000110395,CBL,CBL-related disorder
MONDO_0013310,ENSG00000127948,POR,congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency
MONDO_0013311,ENSG00000143217,NECTIN4,ectodermal dysplasia-syndactyly syndrome
MONDO_0013316,ENSG00000183638,RP1L1,occult macular dystrophy
MONDO_0013324,ENSG00000152104,PTPN14,lymphedema-posterior choanal atresia syndrome
MONDO_0013325,ENSG00000164597,COG5,COG5-congenital disorder of glycosylation
MONDO_0013326,ENSG00000054282,SDCCAG8,Senior-Loken syndrome 7
MONDO_0013327,ENSG00000241935,HOGA1,primary hyperoxaluria type 3
MONDO_0013334,ENSG00000213341,CHUK,cocoon syndrome
MONDO_0013339,ENSG00000073578,SDHA,dilated cardiomyopathy 1GG
MONDO_0013341,ENSG00000167775,CD320,methylmalonic acidemia due to transcobalamin receptor defect
MONDO_0013342,ENSG00000242802,AP5Z1,hereditary spastic paraplegia 48
MONDO_0013343,ENSG00000159189,C1QC,C1Q deficiency
MONDO_0013343,ENSG00000173369,C1QB,C1Q deficiency
MONDO_0013343,ENSG00000173372,C1QA,C1Q deficiency
MONDO_0013349,ENSG00000253710,ALG11,ALG11-congenital disorder of glycosylation
MONDO_0013351,ENSG00000042429,MED17,infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly
MONDO_0013352,ENSG00000114861,FOXP1,intellectual disability-severe speech delay-mild dysmorphism syndrome
MONDO_0013354,ENSG00000107951,MTPAP,spastic ataxia 4
MONDO_0013355,ENSG00000105610,KLF1,congenital dyserythropoietic anemia type 4
MONDO_0013357,ENSG00000181481,RNF135,"chromosome 17q11.2 deletion syndrome, 1.4Mb"
MONDO_0013359,ENSG00000120457,KCNJ5,familial hyperaldosteronism type III
MONDO_0013361,ENSG00000180210,F2,congenital prothrombin deficiency
MONDO_0013362,ENSG00000131652,THOC6,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome
MONDO_0013364,ENSG00000100393,EP300,Rubinstein-Taybi syndrome due to EP300 haploinsufficiency
MONDO_0013369,ENSG00000129991,TNNI3,hypertrophic cardiomyopathy 7
MONDO_0013372,ENSG00000180509,KCNE1,long QT syndrome 5
MONDO_0013373,ENSG00000143801,PSEN2,dilated cardiomyopathy 1V
MONDO_0013375,ENSG00000184344,GDF3,"Klippel-Feil syndrome 3, autosomal dominant"
MONDO_0013377,ENSG00000184344,GDF3,isolated microphthalmia 7
MONDO_0013378,ENSG00000116030,SUMO1,orofacial cleft 10
MONDO_0013382,ENSG00000125454,SLC25A19,progressive demyelinating neuropathy with bilateral striatal necrosis
MONDO_0013388,ENSG00000136531,SCN2A,"developmental and epileptic encephalopathy, 11"
MONDO_0013389,ENSG00000182621,PLCB1,"developmental and epileptic encephalopathy, 12"
MONDO_0013390,ENSG00000178209,PLEC,autosomal recessive limb-girdle muscular dystrophy type 2Q
MONDO_0013391,ENSG00000116171,SCP2,sterol carrier protein 2 deficiency
MONDO_0013392,ENSG00000160746,ANO10,autosomal recessive spinocerebellar ataxia 10
MONDO_0013394,ENSG00000166086,JAM3,porencephaly-microcephaly-bilateral congenital cataract syndrome
MONDO_0013396,ENSG00000162599,NFIA,chromosome 1p32-p31 deletion syndrome
MONDO_0013398,ENSG00000080815,PSEN1,"acne inversa, familial, 3"
MONDO_0013400,ENSG00000140459,CYP11A1,"Congenital adrenal insufficiency with 46, XY sex reversal OR 46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency"
MONDO_0013401,ENSG00000081014,AP4E1,hereditary spastic paraplegia 51
MONDO_0013404,ENSG00000101444,AHCY,hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
MONDO_0013408,ENSG00000168040,FADD,FADD-related immunodeficiency
MONDO_0013410,ENSG00000095015,MAP3K1,"46,XY sex reversal 6"
MONDO_0013412,ENSG00000155657,TTN,hypertrophic cardiomyopathy 9
MONDO_0013417,ENSG00000125730,C3,complement component 3 deficiency
MONDO_0013418,ENSG00000065534,MYLK,"aortic aneurysm, familial thoracic 7"
MONDO_0013419,ENSG00000182326,C1S,complement component C1s deficiency
MONDO_0013420,ENSG00000168329,CX3CR1,age related macular degeneration 12
MONDO_0013421,ENSG00000021852,C8B,type II complement component 8 deficiency
MONDO_0013423,ENSG00000009724,MASP2,immunodeficiency due to MASP-2 deficiency
MONDO_0013426,ENSG00000166949,SMAD3,aneurysm-osteoarthritis syndrome
MONDO_0013427,ENSG00000115415,STAT1,immunodeficiency 31B
MONDO_0013439,ENSG00000172817,CYP7B1,congenital bile acid synthesis defect 3
MONDO_0013440,ENSG00000173402,DAG1,autosomal recessive limb-girdle muscular dystrophy type 2P
MONDO_0013452,ENSG00000107796,ACTA2,multisystemic smooth muscle dysfunction syndrome
MONDO_0013452,ENSG00000138134,STAMBPL1,multisystemic smooth muscle dysfunction syndrome
MONDO_0013452,ENSG00000204262,COL5A2,multisystemic smooth muscle dysfunction syndrome
MONDO_0013453,ENSG00000134376,CRB1,Leber congenital amaurosis 8
MONDO_0013456,ENSG00000228716,DHFR,constitutional megaloblastic anemia with severe neurologic disease
MONDO_0013458,ENSG00000104835,SARS2,hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome
MONDO_0013459,ENSG00000149257,SERPINH1,osteogenesis imperfecta type 10
MONDO_0013461,ENSG00000125877,ITPA,inosine triphosphatase deficiency
MONDO_0013463,ENSG00000130283,GDF1,"congenital heart defects, multiple types, 6"
MONDO_0013463,ENSG00000223802,CERS1,"congenital heart defects, multiple types, 6"
MONDO_0013464,ENSG00000182389,CACNB4,episodic ataxia type 5
MONDO_0013467,ENSG00000142748,FCN3,immunodeficiency due to ficolin3 deficiency
MONDO_0013468,ENSG00000117682,DHDDS,retinitis pigmentosa 59
MONDO_0013470,ENSG00000169432,SCN9A,"generalized epilepsy with febrile seizures plus, type 7"
MONDO_0013472,ENSG00000109846,CRYAB,fatal infantile hypertonic myofibrillar myopathy
MONDO_0013474,ENSG00000149596,JPH2,hypertrophic cardiomyopathy 17
MONDO_0013477,ENSG00000162614,NEXN,hypertrophic cardiomyopathy 20
MONDO_0013478,ENSG00000166819,PLIN1,PLIN1-related familial partial lipodystrophy
MONDO_0013479,ENSG00000151929,BAG3,dilated cardiomyopathy 1HH
MONDO_0013483,ENSG00000148053,NTRK2,"obesity, hyperphagia, and developmental delay"
MONDO_0013485,ENSG00000166948,TGM6,spinocerebellar ataxia type 35
MONDO_0013487,ENSG00000197766,CFD,recurrent Neisseria infections due to factor D deficiency
MONDO_0013489,ENSG00000065427,KARS1,autosomal recessive nonsyndromic hearing loss 89
MONDO_0013497,ENSG00000010610,CD4,Okt4 epitope deficiency
MONDO_0013498,ENSG00000251322,SHANK3,schizophrenia 15
MONDO_0013499,ENSG00000188827,SLX4,Fanconi anemia complementation group P
MONDO_0013500,ENSG00000177663,IL17RA,immunodeficiency 51
MONDO_0013501,ENSG00000165280,VCP,frontotemporal dementia and/or amyotrophic lateral sclerosis 6
MONDO_0013504,ENSG00000136931,NR5A1,spermatogenic failure 8
MONDO_0013511,ENSG00000196565,HBG2,"cyanosis, transient neonatal"
MONDO_0013512,ENSG00000188536,HBA2,hemoglobin H disease
MONDO_0013512,ENSG00000206172,HBA1,hemoglobin H disease
MONDO_0013513,ENSG00000123700,KCNJ2,"atrial fibrillation, familial, 9"
MONDO_0013514,ENSG00000170484,KRT74,hypotrichosis 3
MONDO_0013517,ENSG00000244734,HBB,beta-thalassemia HBB/LCRB
MONDO_0013518,ENSG00000165588,OTX2,"pituitary hormone deficiency, combined, 6"
MONDO_0013521,ENSG00000164362,TERT,"dyskeratosis congenita, autosomal dominant 2"
MONDO_0013522,ENSG00000092330,TINF2,"dyskeratosis congenita, autosomal dominant 3"
MONDO_0013523,ENSG00000175334,BANF1,Nestor-Guillermo progeria syndrome
MONDO_0013526,ENSG00000108433,GOSR2,progressive myoclonic epilepsy type 6
MONDO_0013527,ENSG00000072864,NDE1,lissencephaly 4
MONDO_0013530,ENSG00000183873,SCN5A,"atrial fibrillation, familial, 10"
MONDO_0013531,ENSG00000146733,PSPH,PSPH deficiency
MONDO_0013533,ENSG00000166035,LIPC,hyperlipidemia due to hepatic triglyceride lipase deficiency
MONDO_0013534,ENSG00000110245,APOC3,apolipoprotein c-III deficiency
MONDO_0013536,ENSG00000100292,HMOX1,heme oxygenase 1 deficiency
MONDO_0013540,ENSG00000179348,GATA2,deafness-lymphedema-leukemia syndrome
MONDO_0013541,ENSG00000258947,TUBB3,complex cortical dysplasia with other brain malformations 1
MONDO_0013542,ENSG00000107796,ACTA2,Moyamoya disease 5
MONDO_0013545,ENSG00000069431,ABCC9,"atrial fibrillation, familial, 12"
MONDO_0013546,ENSG00000175606,TMEM70,mitochondrial complex V (ATP synthase) deficiency nuclear type 2
MONDO_0013547,ENSG00000124172,ATP5F1E,mitochondrial complex V (ATP synthase) deficiency nuclear type 3
MONDO_0013549,ENSG00000185818,NAT8L,N-acetylaspartate deficiency
MONDO_0013550,ENSG00000128591,FLNC,distal myopathy with posterior leg and anterior hand involvement
MONDO_0013555,ENSG00000047457,CP,Hermansky-Pudlak syndrome 3
MONDO_0013555,ENSG00000163755,HPS3,Hermansky-Pudlak syndrome 3
MONDO_0013559,ENSG00000047579,DTNBP1,Hermansky-Pudlak syndrome 7
MONDO_0013560,ENSG00000189114,BLOC1S3,Hermansky-Pudlak syndrome 8
MONDO_0013561,ENSG00000104331,BPNT2,"chondrodysplasia with joint dislocations, gPAPP type"
MONDO_0013563,ENSG00000197563,PIGN,multiple congenital anomalies-hypotonia-seizures syndrome 1
MONDO_0013564,ENSG00000257017,HP,anhaptoglobinemia
MONDO_0013566,ENSG00000115392,FANCL,Fanconi anemia complementation group L
