Gene symbol,Ensembl target ID,Disease name,Disease ID,Open Targets indirect association score,Maximum absolute rescaled effect size,Minimum MAF,Maximum VEP score,Highest clinical phase,Number of unique associated diseases,Number of unique therapeutic areas,Approved (1 = approved),GWAS genetic support (1 = present)
PPP3CA,ENSG00000138814,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
MTTP,ENSG00000138823,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
MTTP,ENSG00000138823,Hypertriglyceridemia,EFO_0004211,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0
MTTP,ENSG00000138823,familial hypercholesterolemia,EFO_0004911,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1,0
MTTP,ENSG00000138823,Hypercholesterolemia,HP_0003124,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1,0
MTTP,ENSG00000138823,type 2 diabetes mellitus,MONDO_0005148,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0
MTTP,ENSG00000138823,homozygous familial hypercholesterolemia,MONDO_0018328,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
MTTP,ENSG00000138823,hyperlipidemia,MONDO_0021187,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0
MTTP,ENSG00000138823,Hyperlipoproteinemia type 1,Orphanet_411,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0
PDE6H,ENSG00000139053,pulmonary sarcoidosis,DOID_13406,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PDE6H,ENSG00000139053,diabetic nephropathy,EFO_0000401,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,injury,EFO_0000546,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,stroke,EFO_0000712,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PDE6H,ENSG00000139053,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,endometriosis,EFO_0001065,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,liver disease,EFO_0001421,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PDE6H,ENSG00000139053,internal carotid artery stenosis,EFO_0002615,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,inflammatory bowel disease,EFO_0003767,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,heart disease,EFO_0003777,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Behcet's syndrome,EFO_0003780,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,angina pectoris,EFO_0003913,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,necrotizing enterocolitis,EFO_0003928,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,alopecia areata,EFO_0004192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,nephrotic syndrome,EFO_0004255,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,osteonecrosis,EFO_0004259,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,type 2 diabetes nephropathy,EFO_0004997,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Leishmaniasis,EFO_0005044,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,cutaneous Leishmaniasis,EFO_0005046,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,brain disease,EFO_0005774,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Plasmodium falciparum malaria,EFO_0007444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,cervical artery dissection,EFO_1000059,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,brachial plexus neuropathy,EFO_1000844,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Henoch-Schoenlein purpura,EFO_1000965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,non-alcoholic steatohepatitis,EFO_1001249,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,"Hepatitis, Alcoholic",EFO_1001345,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Myocardial Ischemia,EFO_1001375,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,oral submucous fibrosis,EFO_1001818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Jaundice,HP_0000952,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Hepatic steatosis,HP_0001397,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Patent ductus arteriosus,HP_0001643,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Acute kidney injury,HP_0001919,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Recurrent thrombophlebitis,HP_0004419,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
PDE6H,ENSG00000139053,Neonatal sepsis,HP_0040187,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Cognitive impairment,HP_0100543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,major depressive disorder,MONDO_0002009,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,depressive disorder,MONDO_0002050,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,glomerulonephritis,MONDO_0002462,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,biliary atresia,MONDO_0008867,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Duchenne muscular dystrophy,MONDO_0010679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,avascular necrosis,MONDO_0018373,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,Hermansky-Pudlak syndrome,MONDO_0019312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,sexually transmitted disease,MONDO_0021681,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,chronic renal failure syndrome,MONDO_0024327,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,liver failure,MONDO_0100192,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,long COVID-19,MONDO_0100233,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
PDE6H,ENSG00000139053,paroxysmal familial ventricular fibrillation,MONDO_0100234,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,metabolic syndrome,EFO_0000195,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,chronic obstructive pulmonary disease,EFO_0000341,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,diabetes mellitus,EFO_0000400,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
NDUFA9,ENSG00000139180,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,infertility,EFO_0000545,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,metabolic disease,EFO_0000589,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,periodontitis,EFO_0000649,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,polycystic ovary syndrome,EFO_0000660,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,preeclampsia,EFO_0000668,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,leprosy,EFO_0001054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,malaria,EFO_0001068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,obesity,EFO_0001073,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,abnormal glucose tolerance,EFO_0002546,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,insulin resistance,EFO_0002614,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,ischemia reperfusion injury,EFO_0002687,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,pregnancy,EFO_0002950,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,non-alcoholic fatty liver disease,EFO_0003095,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,peripheral neuropathy,EFO_0003100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,inflammatory bowel disease,EFO_0003767,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,intermittent vascular claudication,EFO_0003876,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,acne,EFO_0003894,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,obstructive sleep apnea,EFO_0003918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,physical activity,EFO_0003940,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,freckles,EFO_0003963,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,alopecia areata,EFO_0004192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Vitiligo,EFO_0004208,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Abdominal Aortic Aneurysm,EFO_0004214,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,focal segmental glomerulosclerosis,EFO_0004236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,peripheral arterial disease,EFO_0004265,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,neurobehavioral manifestations,EFO_0004364,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,body weight gain,EFO_0004566,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,gestational diabetes,EFO_0004593,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,"osteoarthritis, knee",EFO_0004616,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,schizoaffective disorder,EFO_0005411,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,fibromyalgia,EFO_0005687,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,neuropathic pain,EFO_0005762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,primary progressive multiple sclerosis,EFO_0008520,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,secondary progressive multiple sclerosis,EFO_0008522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,burn,EFO_0009516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,pleural effusion,EFO_0009637,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,aging,EFO_0022597,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,cerebral palsy,EFO_1000632,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,hidradenitis suppurativa,EFO_1000710,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,diabetic neuropathy,EFO_1000783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,"osteoarthritis, hand",EFO_1000789,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,prediabetes syndrome,EFO_1001121,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,systolic heart failure,EFO_1001207,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,non-alcoholic steatohepatitis,EFO_1001249,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,HIV-Associated Lipodystrophy Syndrome,EFO_1001348,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,diabetic foot,EFO_1001459,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,endothelial dysfunction,EFO_1001461,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,atrophic macular degeneration,EFO_1001492,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Autosomal dominant polycystic kidney disease,EFO_1001496,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,oral submucous fibrosis,EFO_1001818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,generalized anxiety disorder,EFO_1001892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Hyperinsulinemia,HP_0000842,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Intellectual disability,HP_0001249,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Mental deterioration,HP_0001268,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Hepatic steatosis,HP_0001397,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Ascites,HP_0001541,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Elevated circulating hepatic transaminase concentration,HP_0002910,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Hypercholesterolemia,HP_0003124,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Low back pain,HP_0003419,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Abnormal blood glucose concentration,HP_0011015,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Hepatitis,HP_0012115,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Cognitive impairment,HP_0100543,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Sepsis,HP_0100806,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,blindness (disorder),MONDO_0001941,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,major depressive disorder,MONDO_0002009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,diabetes insipidus,MONDO_0004782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,bipolar disorder,MONDO_0004985,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,glaucoma,MONDO_0005041,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,type 1 diabetes mellitus,MONDO_0005147,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,type 2 diabetes mellitus,MONDO_0005148,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
NDUFA9,ENSG00000139180,osteoarthritis,MONDO_0005178,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,migraine disorder,MONDO_0005277,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,brain ischemia,MONDO_0005299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,multiple sclerosis,MONDO_0005301,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Huntington disease,MONDO_0007739,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,fragile X syndrome,MONDO_0010383,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Duchenne muscular dystrophy,MONDO_0010679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Bardet-Biedl syndrome,MONDO_0015229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,frontotemporal dementia,MONDO_0017276,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,sex chromosome disorder of sex development,MONDO_0017975,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,tuberculosis,MONDO_0018076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,sarcoidosis,MONDO_0019338,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Stargardt disease,MONDO_0019353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Fanconi anemia,MONDO_0019391,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,muscular dystrophy,MONDO_0020121,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,long COVID-19,MONDO_0100233,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,inflammation,MP_0001845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
NDUFA9,ENSG00000139180,Disorder of lipid metabolism,Orphanet_309005,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CD27,ENSG00000139193,kidney disease,EFO_0003086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
COL2A1,ENSG00000139219,stroke,EFO_0000712,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,contracture,EFO_0003899,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,deep vein thrombosis,EFO_0003907,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,eye disease,EFO_0003966,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
COL2A1,ENSG00000139219,Dupuytren Contracture,EFO_0004229,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
COL2A1,ENSG00000139219,decubitus ulcer,EFO_0007067,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,diabetic macular edema,EFO_0009321,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,macular degeneration,EFO_0009606,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,frozen shoulder,EFO_1000941,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,macular holes,EFO_1001028,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,retinal vein occlusion,EFO_1001157,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,uveitis,EFO_1001231,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,Tendinopathy,EFO_1001434,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,diabetic foot,EFO_1001459,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,Abnormal retinal morphology,HP_0000479,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
COL2A1,ENSG00000139219,Edema,HP_0000969,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,Abnormality of connective tissue,HP_0003549,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
COL2A1,ENSG00000139219,Urethral stricture,HP_0012227,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0
COL2A1,ENSG00000139219,Skin ulcer,HP_0200042,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
COL2A1,ENSG00000139219,ulcer disease,MONDO_0043839,0.0,0.0,0.0,0.0,4.0,6.0,3.0,1,0
TPH2,ENSG00000139287,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TPH2,ENSG00000139287,liver disease,EFO_0001421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TPH2,ENSG00000139287,kidney disease,EFO_0003086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TPH2,ENSG00000139287,carcinoid syndrome,EFO_1000852,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TPH2,ENSG00000139287,Diarrhea,HP_0002014,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
GPR84,ENSG00000139572,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
GPR84,ENSG00000139572,Hyperammonemia,HP_0001987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
GPR84,ENSG00000139572,Alstrom syndrome,MONDO_0008763,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
MAP3K12,ENSG00000139625,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
ITGB7,ENSG00000139626,HIV-1 infection,EFO_0000180,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
ITGB7,ENSG00000139626,Crohn's disease,EFO_0000384,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
ITGB7,ENSG00000139626,immune system disease,EFO_0000540,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
ITGB7,ENSG00000139626,infection,EFO_0000544,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
ITGB7,ENSG00000139626,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
ITGB7,ENSG00000139626,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
ITGB7,ENSG00000139626,celiac disease,EFO_0001060,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
ITGB7,ENSG00000139626,inflammatory bowel disease,EFO_0003767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
